asin;type;name;openbid;price;auction_duration;unixEndDate;endDate;bidders;bids
1640;Mobile;Apple iPhone X - 256GB - Space Grey (Unlocked) A1865 (CDMA + GSM);179.2;594.9999999999999;7 days;1621712477.0;23 May 2021 at 3:41:17am PDT;19.0;43.0
3142;Mobile;Apple iPhone XS 64gb Gold Good;0.88;287.76;3 days;1621881815.0;25 May 2021 at 2:43:35am PDT;19.0;62.0
265;Mobile;Unlocked LG V60 5G 128GB LM-V600AM AT&T GSM Phone Blue (Read Description);0.99;213.5;7 days;1619117359.0;23 Apr 2021 at 2:49:19pm PDT;21.0;56.0
58;Game;Nintendo Game Boy Advance SP - 6 games + charger  Working great��;0.99;132.5;5 days;1620417704.0;8 May 2021 at 4:01:44pm PDT;16.0;59.0
2035;Mobile;Apple iPhone 12 Pro - 256GB - Graphite (T-Mobile) - NEW - NO RESERVE;0.99;890.0;7 days;1619758654.0;30 Apr 2021 at 12:57:34pm PDT;16.0;30.0
1134;Mobile;Apple iPhone 7 Plus - 128GB - Rose Gold (Unlocked) A1784 (GSM);3.75;77.25;7 days;1620099473.0;4 May 2021 at 11:37:53am PDT;16.0;38.0
3633;Mobile;Unlocked (CDMA + GSM) Apple iPhone 7 Plus - 32GB - Silver (Verizon) A1661;50.0;202.5;7 days;1621819480.0;24 May 2021 at 9:24:40am PDT;19.0;40.0
688;Mobile;Unlocked Samsung Galaxy S10+ Plus SM-G975U 128GB AT&T GSM Phone - WHITE;0.99;335.0;3 days;1620530467.0;9 May 2021 at 11:21:07am PDT;26.0;74.0
2797;Mobile;Samsung Galaxy S9 - 64GB - Black (Cricket) (Read Description) BJ1045;1.0;77.0;1 day;1620154075.0;5 May 2021 at 2:47:55pm PDT;17.0;52.0
2040;Mobile;Apple iPhone SE 2020 2. GEN - 64GB Black With Invoice Without Simlock;0.88;264.0;7 days;1619836059.0;1 May 2021 at 10:27:39am PDT;16.0;26.0
3679;Mobile;TESTED BLACK CDMA + GSM UNLOCKED APPLE iPhone XS 256GB A1920 MTAL2LL/A M245H;0.99;385.0;7 days;1620252205.0;6 May 2021 at 6:03:25pm PDT;22.0;88.0
1932;Mobile;ZTE Axon M Z999 64GB AT&T GSM Unlocked Smartphone Dual Screen Carbon Black X315;0.01;152.5;5 days;1620702116.0;11 May 2021 at 11:01:56am PDT;17.0;37.0
878;Mobile;Apple iPhone X - 64GB (without Simlock);0.88;225.72;3 days;1621399486.0;19 May 2021 at 12:44:46am PDT;18.0;39.0
203;Mobile;Apple iPhone 12 Pro Max - 512GB - Pacific Blue (Unlocked);267.75;705.0;7 days;1620865944.0;13 May 2021 at 8:32:24am PDT;21.0;35.0
1389;Mobile;Apple iPhone 11 Pro Max - 256GB - Gold (Unlocked) A2161 (CDMA + GSM);475.0;800.0;5 days;1619483089.0;27 Apr 2021 at 8:24:49pm PDT;16.0;23.0
1811;Game;Sony PlayStation 4 500GB Console PS4 - 2 Controllers - 4 Games;152.0;280.0;7 days;1621896173.0;25 May 2021 at 6:42:53pm PDT;16.0;36.0
2461;Mobile;Huawei P30 Pro VOG-L29 - 128GB - Aurora (EE) (8GB RAM) dual SIM ;0.75;153.75;5 days;1621038004.0;15 May 2021 at 8:20:04am PDT;17.0;50.0
3082;Game;Nintendo 64 Mario Party 2 OVP CIB COLLECTORS N64 original PAL;0.88;102.08;7 days;1621135516.0;16 May 2021 at 11:25:16am PDT;16.0;28.0
2208;Mobile;Boxed Apple iPhone X - 64GB - Space Grey (Unlocked) A1901 Excellent condition;0.7425;195.0;7 days;1619300311.0;25 Apr 2021 at 5:38:31am PDT;19.0;46.0
630;Mobile;Apple 7 Iphone ;0.99;75.11;7 days;1620011987.0;3 May 2021 at 11:19:47am PDT;16.0;39.0
438;Mobile;ASUS ROG Phone 3 ZS661KS-6A020EU - 512GB - Black Glare (Unlocked ) (Dual SIM);1.4;952.0;7 days;1619470388.0;27 Apr 2021 at 4:53:08am PDT;16.0;47.0
1940;Mobile;Apple iPhone X - 64GB - Silver (T-Mobile) ----  Not Working No Reserve Price;0.01;165.0;7 days;1620965010.0;14 May 2021 at 12:03:30pm PDT;24.0;85.0
4006;Mobile;Apple MQAD2B/A iPhone X 64GB Unlocked Smartphone - Silver;0.7425;183.75;1 day;1619740569.0;30 Apr 2021 at 7:56:09pm PDT;21.0;57.0
3150;Game;9.0 A seal Teenage Mutant Ninja Turtles IV: Turtles in Time Wata Sealed / Graded;1.0;4900.0;7 days;1619290762.0;25 Apr 2021 at 2:59:22pm PDT;23.0;43.0
3118;Mobile;Huawei P30 Pro VOG-L29 - 128GB - Aurora (Unlocked) (8GB RAM);37.5;176.25;5 days;1621479649.0;20 May 2021 at 11:00:49am PDT;17.0;27.0
2726;Mobile;Samsung Galaxy S9+ - 64GB - Purple (Unlocked) (Read Description) BI1121;1.0;157.5;1 day;1619642527.0;29 Apr 2021 at 4:42:07pm PDT;20.0;54.0
1923;Mobile;Apple iPhone 7 Plus - 32GB - Jet Black (Unlocked) A1784 (GSM);0.75;81.0;5 days;1620606196.0;10 May 2021 at 8:23:16am PDT;31.0;61.0
3202;Mobile;Apple iPhone XR - 64GB - White (Verizon) A1984 (CDMA + GSM);1.0;385.0;1 day;1620245452.0;6 May 2021 at 4:10:52pm PDT;20.0;61.0
3748;Mobile;Apple iPhone 11 - 64GB-White;0.88;402.16;7 days;1619922322.0;2 May 2021 at 10:25:22am PDT;30.0;68.0
3586;Mobile;Samsung Galaxy A52 SM-A525F/DS - 128GB-Awesome Black (without Simlock) (Dual Sim;0.88;232.31119999999999;7 days;1620752981.0;12 May 2021 at 1:09:41am PDT;18.0;43.0
2012;Mobile;BlackBerry Priv 32GB (Unlocked) Smartphone - Black;0.99;145.0;10 days;1619653617.0;29 Apr 2021 at 7:46:57am PDT;18.0;53.0
237;Mobile;Apple iPhone xs max - 64gb-silver (free);0.88;300.08;7 days;1621705903.0;23 May 2021 at 1:51:43pm PDT;17.0;46.0
4074;Mobile;Apple iPhone 11 - 64GB - Black (Unlocked) A2221 (CDMA + GSM);74.25;277.5;7 days;1619381749.0;26 Apr 2021 at 4:15:49am PDT;17.0;35.0
3967;Mobile;Samsung Galaxy Z Fold2 5G SM-F916U - 256GB - Mystic Bronze (Unlocked);1.0;1250.0;3 days;1621551626.0;21 May 2021 at 7:00:26pm PDT;16.0;85.0
3741;Mobile;SAMSUNG GALAXY A41 64GB ANDROID SMARTPHONE PRISM BLACK DUAL SIM UNLOCKED {R:03C};0.7425;61.5;7 days;1619661755.0;29 Apr 2021 at 10:02:35am PDT;21.0;38.0
464;Mobile;Apple iPhone 11 64GB Red (ATT) IC Locked A2111 (CDMA + GSM);109.0;222.5;7 days;1619902726.0;2 May 2021 at 4:58:46pm PDT;19.0;31.0
1974;Mobile;Motorola Moto G Power XT2041-4 64GB Google Fi GSM Unlocked Smart Cellphone X309;0.01;87.02;5 days;1621572276.0;21 May 2021 at 12:44:36pm PDT;17.0;41.0
2093;Mobile;Apple iPhone X - Silver (64 GB) UNLOCKED;0.01;510.0;7 days;1620432036.0;8 May 2021 at 8:00:36pm PDT;30.0;55.0
454;Mobile;IPhone 8 Plus 64gb Grey Sidereal Refurbished Apple with 6 months warranty;0.88;185.68;7 days;1619756023.0;30 Apr 2021 at 12:13:43pm PDT;26.0;87.0
1526;Mobile;Apple iPhone XS - 256GB - Gold (Three) A2097 (GSM);37.5;171.75;7 days;1619843886.0;1 May 2021 at 12:38:06am PDT;17.0;39.0
152;Mobile;Apple iPhone 7 - 32GB - Black (Unlocked) (AU Stock);56.0;206.5;7 days;1619920166.0;2 May 2021 at 9:49:26pm PDT;18.0;26.0
3932;Mobile;Xiaomi MI 10 Lite 5G (without Simlock) (Dual Sim) - 128GB-Cosmic Grey;0.88;151.36;5 days;1620614348.0;10 May 2021 at 10:39:08am PDT;16.0;35.0
2654;Mobile;Apple iPhone X - 64GB - Space Gray (Unlocked) A1865 (CDMA + GSM);0.99;188.0;7 days;1619753826.0;30 Apr 2021 at 11:37:06am PDT;23.0;54.0
1646;Mobile;New Sealed OPPO A74 128GB 5G Mobile Phone - UK Model;0.0075;153.75;3 days;1621460617.0;20 May 2021 at 5:43:37am PDT;19.0;46.0
1859;Mobile;Samsung Galaxy Note 20 Ultra 5G SM-N986B/DS - 256GB-Mystic black (without Simloc;229.68;534.0984000000001;3 days;1619410307.0;26 Apr 2021 at 12:11:47pm PDT;16.0;36.0
1710;Mobile;Apple iPhone 8 64GB Unlocked Smartphone - Space Gray (A1863);0.01;192.5;7 days;1620068393.0;4 May 2021 at 2:59:53pm PDT;29.0;76.0
2974;Mobile;Motorola Moto Edge 5G - 256GB - Solar Black (Unlocked) Smartphone;0.01;325.0;1 day;1621735072.0;23 May 2021 at 9:57:52am PDT;18.0;54.0
2118;Mobile;Apple iPhone XS Max - 256GB - Silver (Unlocked) A1921 (CDMA + GSM);0.99;540.0;7 days;1620597437.0;10 May 2021 at 5:57:17pm PDT;20.0;54.0
1227;Mobile;Samsung Galaxy A12 - 128GB - Black Smartphone;0.75;99.0;7 days;1621830147.0;24 May 2021 at 12:22:27pm PDT;19.0;43.0
163;Mobile;Apple iPhone X 256 GB SILVER-O. Simlock-O. Contract Smartphone;0.88;283.36;7 days;1620096819.0;4 May 2021 at 10:53:39am PDT;24.0;69.0
1643;Mobile;Samsung Galaxy S20 Ultra 5G SM-G988W - 128GB - Cosmic Grey (Unlocked) (Single SI;300.0;570.0;3 days;1621385931.0;19 May 2021 at 8:58:51am PDT;20.0;38.0
3907;Mobile;Apple iPhone 11 Pro - 256GB - Midnight��Green (Unlocked) A2215 (CDMA + GSM);123.75;397.5;7 days;1620351948.0;7 May 2021 at 9:45:48am PDT;17.0;26.0
2718;Mobile;Apple iPhone 8 | 64GB | SILVER | UNLOCKED | A1897 | Mint | Ref 1;0.7425;131.25;3 days;1619842618.0;1 May 2021 at 12:16:58pm PDT;21.0;40.0
1851;Game;Sony PlayStation 4 Pro 1TB Console - Black w/15 Game Bundle;9.99;341.0;7 days;1619546458.0;28 Apr 2021 at 2:00:58am PDT;21.0;49.0
539;Mobile;Huawei P30 Pro (Unlocked) ;0.7425;123.75;7 days;1621284162.0;18 May 2021 at 4:42:42am PDT;16.0;34.0
281;Mobile;Apple iPhone X - 64GB-Space Grey;0.88;195.888;5 days;1619322145.0;25 Apr 2021 at 11:42:25am PDT;19.0;54.0
2597;Mobile;Apple iPhone 12 Pro Max - 512GB - Graphite (Unlocked);0.01;2500.0;7 days;1619294117.0;25 Apr 2021 at 3:55:17pm PDT;28.0;61.0
2973;Mobile;Xiaomi MI 10T Pro - 128 GB-Cosmic Black (without Simlock) (Dual Sim);0.88;305.36;1 day;1621732934.0;23 May 2021 at 9:22:14am PDT;18.0;49.0
572;Mobile;Apple iPhone XS Max - 256 GB - Silver (Unlocked) A2101 (GSM) (AU Stock);0.7;847.7;5 days;1621981770.0;26 May 2021 at 6:29:30am PDT;18.0;60.0
1456;Mobile;iphone 12 mini 64gb fully unlocked green;0.99;580.0;1 day;1620863552.0;13 May 2021 at 7:52:32pm PDT;25.0;83.0
2664;Mobile;Apple iPhone X - 64GB - Silver (Unlocked) (Read Description) BH1329;1.0;285.0;1 day;1619204320.0;24 Apr 2021 at 2:58:40pm PDT;16.0;31.0
889;Mobile;Apple iPhone XS - 256GB - Space Gray (Unlocked) A1920 (CDMA + GSM) Mint Cond;50.0;405.0;1 day;1621385592.0;19 May 2021 at 8:53:12pm PDT;16.0;58.0
654;Mobile;apple iphone 8 plus 256gb unlocked;0.7425;153.75;7 days;1620434353.0;8 May 2021 at 8:39:13am PDT;17.0;44.0
508;Mobile;Job Lot 14x Samsung Mobile Phones Smart Phones (Spares/Repairs);0.7425;191.25;3 days;1620356532.0;7 May 2021 at 11:02:12am PDT;21.0;33.0
166;Mobile;One Plus 6T - 128GB-Midnight black (without Simlock) - with 3 Sleeves;0.88;128.92;7 days;1620161267.0;5 May 2021 at 4:47:47am PDT;16.0;31.0
1638;Mobile;Apple iPhone 8 Plus - 64GB - Silver (Sprint) | See description for screen defect;1.0;162.5;7 days;1621630801.0;22 May 2021 at 5:00:01pm PDT;23.0;51.0
3306;Mobile;Samsung Galaxy S10 SM-G973F - 128GB - Prism Black (Unlocked) (Dual SIM);0.7425;153.75;3 days;1620179465.0;5 May 2021 at 9:51:05am PDT;17.0;29.0
3371;Mobile;Oppo find X3 Pro 5G - 256GB-Blue Blue Without Simlock;0.88;688.8376;5 days;1619285092.0;25 Apr 2021 at 1:24:52pm PDT;16.0;55.0
2549;Mobile;Apple iPhone SE 2nd Gen. - 64GB - White (Cricket Wireless) A2275 (CDMA + GSM);0.99;227.5;5 days;1621828080.0;24 May 2021 at 11:48:00am PDT;20.0;71.0
2017;Mobile;LG V60 ThinQ V600 5G 128GB AT&T GSM Unlocked Smart Cellphone Blue X179;0.01;234.5;5 days;1619582543.0;28 Apr 2021 at 12:02:23pm PDT;22.0;95.0
3761;Mobile;Apple iPhone 12 mini - 64GB Blue BLACKLISTED AS-IS FOR PARTS ONLY!;249.99;483.88;10 days;1620433576.0;8 May 2021 at 8:26:16pm PDT;16.0;28.0
1518;Mobile;Apple iPhone X - 64GB - Silver (Unlocked) A1901 (GSM) (CA);30.0;74.0;7 days;1619657148.0;29 Apr 2021 at 8:45:48am PDT;16.0;34.0
2692;Mobile;Samsung Galaxy S9+ SM-G965 - 64GB - Coral Blue (Unlocked);0.99;86.0;7 days;1620004559.0;3 May 2021 at 9:15:59am PDT;19.0;36.0
1044;Mobile;LOT OF THREE! Samsung Galaxy S6 SM-G920P/V - 32 GB - Gold - Smartphones;0.99;91.0;5 days;1621197044.0;17 May 2021 at 4:30:44pm PDT;16.0;30.0
3218;Mobile;Motorola MOTO G100 5G Smartphone 128GB Dual Sim Blue Iridescent Ocean;0.88;361.68;7 days;1621190503.0;17 May 2021 at 2:41:43pm PDT;17.0;61.0
2387;Mobile;Apple iPhone 8 - 256GB - Space Gray (Unlocked) A1863 (CDMA + GSM);0.99;143.5;5 days;1620438903.0;8 May 2021 at 9:55:03am PDT;18.0;39.0
2660;Mobile;Apple iPhone 6S+ - 16GB - Gray (Unlocked) (Read Description) BH1296;1.0;88.0;1 day;1619202482.0;24 Apr 2021 at 2:28:02pm PDT;16.0;47.0
253;Mobile;Huawei P30 Pro - 128 GB-Aurora-Good Condition;0.88;235.84;5 days;1621892308.0;25 May 2021 at 5:38:28am PDT;30.0;97.0
3572;Mobile;Samsung Galaxy S9 SM-G960F/DS - 64GB-Coral Blue (Dual Sim);57.2;144.32;7 days;1620615445.0;10 May 2021 at 10:57:25am PDT;17.0;40.0
2486;Mobile;Apple iPhone 11 Pro - 256GB - Space Gray (AT&T) A2160 (CDMA + GSM);0.99;455.0;5 days;1621215657.0;17 May 2021 at 9:40:57am PDT;18.0;42.0
737;Mobile;Apple iPhone 11 Black - 256GB - (Cricket Wireless) A2111;1.0;500.0;7 days;1621811521.0;24 May 2021 at 7:12:01pm PDT;17.0;34.0
2991;Mobile;Sony XPERIA Z5 Compact E5823 - 32GB-Black Smartphone (without Simlock);0.88;51.8232;7 days;1619319656.0;25 Apr 2021 at 11:00:56am PDT;17.0;22.0
2130;Mobile;Motorola Nexus 6 - 32 GB - Cloud White (Unlocked) Smartphone;1.0;61.0;7 days;1621224156.0;17 May 2021 at 12:02:36am PDT;16.0;49.0
3567;Mobile;Apple iPhone SE 64GB 2020 Smartphone Black New Original Box Sealed;0.88;313.28;3 days;1620156099.0;5 May 2021 at 3:21:39am PDT;19.0;29.0
505;Mobile;Samsung Galaxy S10 SM-G973F - 128GB - Prism Black (Unlocked) (Dual SIM);0.0075;107.25;7 days;1620617327.0;10 May 2021 at 11:28:47am PDT;20.0;43.0
3817;Mobile;Apple iPhone 12 Pro Max - 256GB - Gold (Unlocked);560.0;2100.0;3 days;1619824864.0;1 May 2021 at 7:21:04pm PDT;16.0;47.0
1536;Game;PS4 games lot of 14 Call of Duty Resident Evil Uncharted Super Clean. ;14.8;89.0;7 days;1619898477.0;2 May 2021 at 3:47:57pm PDT;18.0;33.0
2987;Mobile;Apple iPhone 7+ - 32GB - Black (Unlocked) (Read Description) CC1097;1.0;143.0;1 day;1621973416.0;26 May 2021 at 4:10:16pm PDT;18.0;56.0
2740;Mobile;Apple iPhone 8 | 64GB | Space Grey | UNLOCKED | A1897 | PRISTINE | Ref 12;0.7425;138.75;3 days;1619889128.0;2 May 2021 at 1:12:08pm PDT;16.0;36.0
1572;Mobile;Luigi's mansion 3 nintendo game switch a saisir;0.88;36.52;7 days;1620528521.0;9 May 2021 at 10:48:41am PDT;21.0;38.0
695;Mobile;Apple iPhone 12 Pro - 128GB-Graphite (without Simlock);294.8;748.0;7 days;1621043756.0;15 May 2021 at 9:55:56am PDT;16.0;36.0
2697;Crafts;Cricut Explore Air 2 Cutting Machine - Yellow Die Cutting Embossing Scrapbook;0.7425;127.5;7 days;1620008142.0;3 May 2021 at 10:15:42am PDT;16.0;45.0
529;Mobile;Samsung Galaxy A40 - 64GB-Blue (without Simlock) (Dual Sim);0.88;98.55120000000001;7 days;1621039121.0;15 May 2021 at 8:38:41am PDT;16.0;57.0
3660;Mobile;Apple iPhone X - 256GB - Space Gray Excellent Condition (Unlocked) A1901 (GSM);0.01;305.0;5 days;1619292599.0;25 Apr 2021 at 3:29:59pm PDT;24.0;63.0
2920;Game;Call of Duty Black Ops Cold War ps4;0.88;39.16;7 days;1621652440.0;22 May 2021 at 11:00:40am PDT;17.0;33.0
3225;Mobile;Apple MN4W2B/A iPhone 7 Plus 256GB - Black (Unlocked);0.7425;54.0;10 days;1621740643.0;23 May 2021 at 11:30:43am PDT;17.0;37.0
3666;Game;Sega CD Mega Drive Mega Drive Console PAL Faulty Retro Gaming/B35;0.88;121.088;10 days;1619921872.0;2 May 2021 at 10:17:52am PDT;21.0;36.0
3093;Mobile;Samsung Galaxy S8 SM-G950F - 64GB-Orchid Grey (without Simlock) Smartphone;0.88;98.56;7 days;1621305192.0;18 May 2021 at 10:33:12am PDT;16.0;31.0
110;Mobile;Samsung Galaxy S21 Ultra Phantom Navy ;99.0;910.0;7 days;1619226014.0;24 Apr 2021 at 9:00:14pm PDT;24.0;64.0
2623;Mobile;apple iphone 8 plus - 64gb - space grey unlocked;0.75;135.0;5 days;1619408576.0;26 Apr 2021 at 11:42:56am PDT;17.0;50.0
868;Mobile;Samsung Galaxy S21 Ultra 5G SM-G998B/DS - 256GB-Phantom Black (without Simlock);0.88;800.8;7 days;1621542570.0;21 May 2021 at 4:29:30am PDT;18.0;38.0
2781;Mobile;Apple iPhone 11 Pro - 64GB - Space Gray (Unlocked) A2160 (CDMA + GSM);0.99;215.5;5 days;1620438391.0;8 May 2021 at 9:46:31am PDT;23.0;67.0
1191;Mobile;Samsung Galaxy A12 SM-A125F/DSN - 64GB - White (Unlocked) (Dual SIM);0.75;84.75;7 days;1621219285.0;17 May 2021 at 10:41:25am PDT;21.0;42.0
2875;Mobile;Apple iPhone 7 Plus - 32GB - Rose Gold (AT&T) A1784 (GSM);0.99;90.0;5 days;1621215657.0;17 May 2021 at 9:40:57am PDT;16.0;35.0
2481;Mobile;Apple iPhone XS Max - 256GB - Silver (Verizon) A1921 (CDMA + GSM);0.99;296.1;5 days;1621215657.0;17 May 2021 at 9:40:57am PDT;20.0;36.0
2985;Mobile;Samsung Galaxy S10 - 128GB - White (ATT) (Read Description) CC1079;1.0;120.0;1 day;1621972370.0;26 May 2021 at 3:52:50pm PDT;16.0;38.0
1527;Mobile;Apple iPhone 11 - 128GB - White (Unlocked) A2111 (CDMA + GSM);100.0;670.0;7 days;1619570120.0;28 Apr 2021 at 8:35:20pm PDT;39.0;87.0
1651;Mobile;Apple iPhone  10XR - 128GB - Blue (Unlocked);99.0;305.0;7 days;1621804035.0;24 May 2021 at 5:07:15pm PDT;18.0;50.0
2122;Mobile;Apple iPhone 11 - 64GB - White (Unlocked) A2221 (CDMA + GSM);1.386;870.8;7 days;1620757453.0;12 May 2021 at 2:24:13am PDT;20.0;47.0
4020;Mobile;Apple iPhone SE - 128GB - Space Grey (Unlocked) A1723 (CDMA + GSM);17.25;127.5;3 days;1620256536.0;6 May 2021 at 7:15:36am PDT;20.0;35.0
701;Game;Nintendo Wii U Console Black Deluxe 32GB Bundle Game Pad Wii Controller;0.99;148.5;7 days;1621118057.0;16 May 2021 at 6:34:17pm PDT;16.0;32.0
2903;Mobile;Samsung Galaxy S10e SM-G970U - 128GB - Prism Blue (Unlocked) (Single SIM);0.99;145.5;5 days;1621386029.0;19 May 2021 at 9:00:29am PDT;17.0;47.0
2171;Mobile;Apple iPhone SE 2020 64GB White Renewd;0.88;196.24880000000002;7 days;1621720003.0;23 May 2021 at 5:46:43am PDT;17.0;53.0
710;Mobile;Apple iPhone 7 256GB Single SIM (Unlocked) Smartphone - Black;0.7425;81.0;7 days;1621304264.0;18 May 2021 at 10:17:44am PDT;17.0;38.0
2403;Mobile;Apple iPhone 6s Plus - 64GB - Space Grey (Unlocked) A1687 (CDMA + GSM) (AU...;55.86;4200.0;7 days;1620688518.0;11 May 2021 at 7:15:18pm PDT;20.0;65.0
2285;Mobile;Apple iPhone 11 Pro - 256GB - Midnight��Green (AT&T);100.0;570.0;3 days;1619491756.0;27 Apr 2021 at 10:49:16am PDT;16.0;28.0
404;Mobile;Apple A2101 iPhone XS Max 256GB 4GB RAM Hexa-core 2.5GHz 12MP Smartphone - Space;0.7425;247.5;3 days;1621744206.0;23 May 2021 at 12:30:06pm PDT;19.0;42.0
1936;Mobile;Samsung Galaxy S21 Ultra 5G 256GB with 3 years warranty Unopened with invoice;0.88;836.0088000000001;3 days;1620518114.0;9 May 2021 at 7:55:14pm PDT;20.0;43.0
2316;Mobile;Samsung Galaxy S20+ SM-G985F/DS - 128GB-Cosmic Black (without Simlock) (Dual Sim;0.88;361.68;7 days;1620619235.0;10 May 2021 at 12:00:35pm PDT;16.0;67.0
3776;Mobile;Samsung galaxy s20 sm-g980f/ds - 128go-cloud blue (d矇simlock矇) (dual sim);89.76;340.56;7 days;1620953860.0;14 May 2021 at 8:57:40am PDT;19.0;61.0
17;Game;NEW Nintendo Switch Blasphemous Limited Run Games LRG #52 - SEALED!;0.99;88.0;7 days;1619902837.0;2 May 2021 at 5:00:37pm PDT;22.0;47.0
2852;Mobile;Apple iPhone 11 Pro - 512GB - Space Gray (T-Mobile) A2160 (CDMA + GSM);0.99;660.0;7 days;1621018932.0;15 May 2021 at 3:02:12pm PDT;32.0;63.0
1933;Mobile;Apple iPhone 8 - 256GB-Gold (without Simlock);0.88;159.28;10 days;1621136008.0;16 May 2021 at 11:33:28am PDT;16.0;51.0
2607;Mobile;Apple iPhone 7 Plus - 32GB - Gold (Unlocked) A1784 (GSM);0.99;101.0;7 days;1619379089.0;26 Apr 2021 at 3:31:29pm PDT;19.0;34.0
1118;Mobile;Apple iPhone SE - 64GB  2020 - Black (Unlocked);0.7425;157.5;3 days;1619375507.0;26 Apr 2021 at 2:31:47am PDT;17.0;39.0
1320;Mobile;Apple iPhone 11 Pro - 256GB - Midnight��Green (AT&T) A2160 (CDMA + GSM);0.01;660.0;5 days;1620859492.0;13 May 2021 at 6:44:52pm PDT;18.0;78.0
287;Game;Nintendo 64 Pokemon Stadium Video Game;4.99;67.0;7 days;1619557847.0;28 Apr 2021 at 5:10:47am PDT;17.0;35.0
2253;Mobile;Apple iPhone X - 64GB - Silver (Xfinity) A1865 (CDMA + GSM);0.99;291.0;7 days;1619666534.0;29 Apr 2021 at 11:22:14am PDT;24.0;80.0
3471;Mobile;Apple iPhone 8 - 64GB - Space Grey (Unlocked) A1863 (CDMA + GSM) (AU Stock);62.3;311.49999999999994;7 days;1621715857.0;23 May 2021 at 4:37:37am PDT;16.0;39.0
4124;Mobile;LOT OF FIVE! LG V20 - H918/H910- 64GB - Titan (Unlocked) Smartphones;0.99;350.0;5 days;1620591335.0;10 May 2021 at 4:15:35pm PDT;18.0;85.0
3944;Mobile;Apple iPhone 11 Pro - 64GB - Gold (Unlocked) A2215 (CDMA + GSM);0.7425;356.25;7 days;1621054243.0;15 May 2021 at 12:50:43pm PDT;23.0;49.0
3519;Mobile;Apple iPhone 11 (PRODUCT) RED - 256GB (without Simlock) A2221 (CDMA + GSM);88.0;410.96;7 days;1619584843.0;28 Apr 2021 at 12:40:43am PDT;24.0;63.0
40;Mobile;Apple iPhone 11 Pro Max - 256GB - Midnight��Green (Unlocked) A2161 (CDMA + GSM);522.0;870.0;7 days;1620252148.0;6 May 2021 at 6:02:28pm PDT;17.0;25.0
801;Game;Xbox One S Slim White Video Games Console 1TB Storage Used Working Condition;0.7425;76.5;7 days;1620706445.0;11 May 2021 at 12:14:05pm PDT;20.0;32.0
3791;Game;Authentic Pokemon: SoulSilver Version with Pok矇walker ��� Includes everything!;0.99;222.49;3 days;1621638793.0;22 May 2021 at 7:13:13am PDT;16.0;46.0
2653;Mobile;Apple iPhone 11 Pro Max - 64GB - Space Gray (Unlocked) A2161 (CDMA + GSM);0.99;620.0;7 days;1619753826.0;30 Apr 2021 at 11:37:06am PDT;17.0;104.0
2957;Mobile;Apple iPhone 7+ - 128GB - Black (Unlocked) (Read Description) CB1111;1.0;172.5;1 day;1621535554.0;21 May 2021 at 2:32:34pm PDT;16.0;78.0
763;Mobile;Xiaomi MI 10 8/256 5g Twilight Grey Excellent Warranty;0.8712000000000001;334.4;7 days;1619374083.0;26 Apr 2021 at 2:08:03pm PDT;22.0;145.0
4077;Mobile;LOT OF THREE! Samsung Galaxy S7 edge SM-G935T - 32GB - Unlocked Smartphones;0.99;102.5;5 days;1619295912.0;25 Apr 2021 at 4:25:12pm PDT;16.0;48.0
2226;Mobile;Apple iPhone 7 - 128GB - Rose Gold (Vodafone) A1778 (GSM);0.7425;35.25;7 days;1619470667.0;27 Apr 2021 at 4:57:47am PDT;16.0;30.0
3937;Mobile;Apple iPhone 8 - 64GB - Rose Gold (Unlocked) A1863 (CDMA + GSM) (AU Stock);42.0;210.0;7 days;1620862439.0;13 May 2021 at 7:33:59pm PDT;16.0;32.0
2735;Mobile;Apple iPhone X - 64GB - Space Gray (Unlocked) A1901 (GSM);0.99;242.5;7 days;1620234115.0;6 May 2021 at 1:01:55pm PDT;21.0;60.0
283;Mobile;Unlocked Samsung Galaxy Note20 Ultra 128GB SM-N986U ATT Phone (Read Description);0.99;475.0;7 days;1619498064.0;27 Apr 2021 at 12:34:24pm PDT;22.0;49.0
